ROI_ID,Scan Name,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,GeoMx_ROI_ID,Scan_ID,disease_status,pathology,region,celltype,abs_abundance
2732_F_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron13,0.09940522
2732_F_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 002,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron13,0.030506602
2732_F_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 003,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron13,0.036773458
2732_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 004,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron13,0.11605788
2732_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 005,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron13,0.099343695
2732_F_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 006,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron13,0.040798806
2497_D_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron13,0.04824273
2497_D_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 002,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron13,0.042484343
2497_D_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 003,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron13,0.036307868
2497_D_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 004,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron13,0.06498792
2497_D_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 005,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron13,0.03254742
2497_E_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron13,0.03829113
2497_E_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 002,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron13,0.040706135
2497_E_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 003,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron13,0.029969852
2497_E_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 004,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron13,0.026995404
2497_F_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron13,0.035363927
2497_F_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 002,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron13,0.025522077
2497_F_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 003,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron13,0.02737933
2497_F_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 004,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron13,0.026817331
2052_D_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron13,0.06779686
2052_D_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 002,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron13,0.036887296
2052_D_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron13,0.04249727
2052_D_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron13,0.022339987
2052_D_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 005,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron13,0.022690212
2052_D_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 006,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron13,0.061682627
2052_E_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron13,0.01805183
2052_E_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 002,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron13,0.11561451
2052_E_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 003,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron13,0.047830034
2052_E_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 004,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron13,0.0373525
2052_F_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron13,0.025903417
2052_F_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 002,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron13,0.012154114
2052_F_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 003,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron13,0.10269795
2052_F_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 004,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron13,0.071316525
2052_F_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 005,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron13,0.057286628
2052_F_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 006,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron13,0.05013271
2732_D_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron14,0.091556214
2732_D_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 002,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron14,0.067644835
2732_D_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 003,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron14,0.11304654
2732_D_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 005,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron14,0.13647577
2732_D_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 006,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron14,0.08155877
2732_D_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 007,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron14,0.11677759
2732_E_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron14,0.06918362
2732_E_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 002,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron14,0.00916647
2732_E_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 003,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron14,0.13574098
2732_E_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 004,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron14,0.046823706
2732_F_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron14,0.24249278
2732_F_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 002,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron14,0.04714084
2732_F_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 003,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron14,0.049085163
2732_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 004,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron14,0.12720838
2732_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 005,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron14,0.21770738
2732_F_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 006,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron14,0.075411
2497_D_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron14,0.04142535
2497_D_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 002,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron14,0.036157586
2497_D_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 003,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron14,0.034011662
2497_D_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 004,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron14,0.050341226
2497_D_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 005,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron14,0.02765465
2497_E_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron14,0.03089421
2497_E_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 002,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron14,0.037683364
2497_E_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 003,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron14,0.028762737
2497_E_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 004,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron14,0.027912265
2497_F_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron14,0.033889633
2497_F_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 002,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron14,0.02605307
2497_F_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 003,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron14,0.027976133
2497_F_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 004,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron14,0.02929787
2052_D_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron14,0.07236583
2052_D_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 002,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron14,0.06057543
2052_D_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron14,0.055090237
2052_D_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron14,0.03163833
2052_D_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 005,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron14,0.028647965
2052_D_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 006,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron14,0.075579636
2052_E_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron14,0.03363141
2052_E_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 002,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron14,0.15353282
2052_E_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 003,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron14,0.07872577
2052_E_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 004,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron14,0.045201108
2052_F_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron14,0.030339772
2052_F_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 002,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron14,0.019464152
2052_F_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 003,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron14,0.113912225
2052_F_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 004,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron14,0.06833315
2052_F_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 005,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron14,0.07562059
2052_F_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 006,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron14,0.0739049
2732_D_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron2,0.02992395
2732_D_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 002,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron2,0.04674202
2732_D_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 003,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron2,0.020356223
2732_D_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 005,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron2,0.032626048
2732_D_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 006,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron2,0.040550232
2732_D_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 007,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron2,0.04944079
2732_E_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron2,0.024906684
2732_E_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 002,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron2,0.008336961
2732_E_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 003,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron2,0.117841795
2732_E_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 004,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron2,0.019837465
2732_F_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron2,0.043517727
2732_F_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 002,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron2,0.013993423
2732_F_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 003,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron2,0.043005813
2732_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 004,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron2,0.08007438
2732_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 005,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron2,0.039482664
2732_F_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 006,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron2,0.02194568
2497_D_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron2,0.053085774
2497_D_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 002,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron2,0.048665244
2497_D_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 003,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron2,0.037028622
2497_D_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 004,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron2,0.08851564
2497_D_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 005,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron2,0.030057885
2497_E_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron2,0.036253255
2497_E_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 002,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron2,0.044366214
2497_E_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 003,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron2,0.033899263
2497_E_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 004,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron2,0.02921875
2497_F_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron2,0.040174056
2497_F_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 002,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron2,0.025089908
2497_F_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 003,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron2,0.027411388
2497_F_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 004,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron2,0.025623951
2052_D_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron2,0.036052283
2052_D_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 002,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron2,0.026295051
2052_D_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron2,0.031878166
2052_D_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron2,0.017268607
2052_D_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 005,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron2,0.01875087
2052_D_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 006,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron2,0.030884461
2052_E_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron2,0.010310244
2052_E_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 002,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron2,0.046023298
2052_E_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 003,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron2,0.047228433
2052_E_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 004,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron2,0.02978976
2052_F_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron2,0.020801295
2052_F_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 002,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron2,0.011424225
2052_F_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 003,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron2,0.04295974
2052_F_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 004,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron2,0.03393258
2052_F_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 005,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron2,0.033675473
2052_F_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 006,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron2,0.03750727
2732_D_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron3,5.0985084
2732_D_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 002,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron3,0.03131694
2732_D_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 003,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron3,4.2456436
2732_D_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 005,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron3,4.018684
2732_D_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 006,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron3,1.9945335
2732_D_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 007,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron3,1.369365
2732_E_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron3,3.5383885
2732_E_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 002,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron3,0.008724077
2732_E_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 003,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron3,0.1753753
2732_E_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 004,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron3,1.8799391
2732_F_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron3,0.95833355
2732_F_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 002,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron3,2.5900073
2732_F_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 003,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron3,0.0267444
2732_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 004,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron3,0.07661088
2732_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 005,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron3,1.0250623
2732_F_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 006,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron3,2.9259818
2497_D_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron3,0.040036533
2497_D_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 002,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron3,0.038532875
2497_D_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 003,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron3,0.033906758
2497_D_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 004,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron3,0.055681344
2497_D_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 005,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron3,0.02639012
2497_E_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron3,0.032540422
2497_E_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 002,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron3,0.034799032
2497_E_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 003,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron3,0.030428493
2497_E_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 004,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron3,0.025563348
2497_F_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron3,0.03116599
2497_F_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 002,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron3,0.0236775
2497_F_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 003,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron3,0.026215889
2497_F_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 004,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron3,0.026172454
2052_D_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron3,0.07366098
2052_D_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 002,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron3,0.06488842
2052_D_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron3,0.056150284
2052_D_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron3,0.021020358
2052_D_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 005,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron3,0.02231027
2052_D_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 006,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron3,0.09034975
