ROI_ID,Scan Name,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,GeoMx_ROI_ID,Scan_ID,disease_status,pathology,region,celltype,rel_abundance
2052_D_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Microglia4,0.0024495253
2052_D_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Microglia4,0.002670146
2052_D_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 005,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Microglia4,0.0017707973
2052_D_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 006,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Microglia4,0.00230897
2052_E_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,Microglia4,0.0012355704
2052_E_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 002,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,Microglia4,0.0016025311
2052_E_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 003,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,Microglia4,0.0012601704
2052_E_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 004,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,Microglia4,0.0022730774
2052_F_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Microglia4,0.0017822798
2052_F_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 002,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Microglia4,0.0021558874
2052_F_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 003,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Microglia4,0.0014871438
2052_F_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 004,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Microglia4,0.005525792
2052_F_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 005,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Microglia4,0.0032687827
2052_F_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 006,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Microglia4,0.0020683177
2732_D_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Microglia5,0.0094453385
2732_D_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 002,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Microglia5,0.01635809
2732_D_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 003,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Microglia5,0.0038190687
2732_D_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 005,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Microglia5,0.015298306
2732_D_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 006,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Microglia5,0.013567133
2732_D_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 007,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,Microglia5,0.026645362
2732_E_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,Microglia5,0.007046805
2732_E_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 002,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,Microglia5,0.03853435
2732_E_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 003,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,Microglia5,0.013924072
2732_E_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 004,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,Microglia5,0.010482254
2732_F_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,Microglia5,0.01959414
2732_F_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 002,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,Microglia5,0.007553374
2732_F_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 003,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,Microglia5,0.0063815303
2732_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 004,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,Microglia5,0.031993933
2732_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 005,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,Microglia5,0.0153242
2732_F_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 006,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,Microglia5,0.006202167
2497_D_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,Microglia5,0.01953802
2497_D_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 002,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,Microglia5,0.020878397
2497_D_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 003,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,Microglia5,0.015584134
2497_D_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 004,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,Microglia5,0.021386202
2497_D_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 005,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,Microglia5,0.023567935
2497_E_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,Microglia5,0.021489695
2497_E_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 002,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,Microglia5,0.022213701
2497_E_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 003,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,Microglia5,0.023549108
2497_E_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 004,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,Microglia5,0.015343358
2497_F_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,Microglia5,0.014155704
2497_F_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 002,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,Microglia5,0.0320383
2497_F_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 003,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,Microglia5,0.040316153
2497_F_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 004,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,Microglia5,0.022919409
2052_D_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Microglia5,0.0037555913
2052_D_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 002,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Microglia5,0.0030557378
2052_D_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Microglia5,0.014511262
2052_D_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Microglia5,0.012168365
2052_D_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 005,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Microglia5,0.0040417137
2052_D_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 006,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,Microglia5,0.0047987597
2052_E_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,Microglia5,0.0068567544
2052_E_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 002,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,Microglia5,0.0016624829
2052_E_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 003,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,Microglia5,0.001725437
2052_E_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 004,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,Microglia5,0.0055782907
2052_F_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Microglia5,0.0037654135
2052_F_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 002,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Microglia5,0.0044426788
2052_F_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 003,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Microglia5,0.0018652724
2052_F_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 004,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Microglia5,0.004250984
2052_F_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 005,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Microglia5,0.0036988386
2052_F_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 006,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,Microglia5,0.00596205
2732_D_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC1,0.0008810889
2732_D_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 002,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC1,0.0038287716
2732_D_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 003,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC1,0.00065434515
2732_D_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 005,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC1,0.0018848213
2732_D_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 006,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC1,0.00090749346
2732_D_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 007,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC1,0.0014693264
2732_E_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC1,0.0007842923
2732_E_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 002,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC1,0.008526122
2732_E_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 003,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC1,0.0049189758
2732_E_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 004,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC1,0.0014633322
2732_F_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC1,0.001149869
2732_F_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 002,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC1,0.00044432332
2732_F_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 003,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC1,0.0013196971
2732_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 004,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC1,0.0019706192
2732_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 005,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC1,0.0013937869
2732_F_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 006,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC1,0.0011903585
2497_D_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC1,0.0022830763
2497_D_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 002,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC1,0.002218468
2497_D_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 003,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC1,0.0027057643
2497_D_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 004,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC1,0.0023091573
2497_D_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 005,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC1,0.0029051758
2497_E_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,OPC1,0.0027830165
2497_E_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 002,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,OPC1,0.0023589802
2497_E_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 003,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,OPC1,0.002859492
2497_E_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 004,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,OPC1,0.0023530838
2497_F_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,OPC1,0.0032113197
2497_F_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 002,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,OPC1,0.0063653183
2497_F_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 003,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,OPC1,0.0053897155
2497_F_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 004,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,OPC1,0.0036486036
2052_D_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC1,0.0009182154
2052_D_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 002,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC1,0.0013475296
2052_D_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC1,0.0007659407
2052_D_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC1,0.0008828549
2052_D_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 005,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC1,0.0010919342
2052_D_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 006,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC1,0.0009642499
2052_E_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,OPC1,0.00097414426
2052_E_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 002,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,OPC1,0.00047813886
2052_E_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 003,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,OPC1,0.0020022013
2052_E_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 004,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,OPC1,0.008263651
2052_F_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC1,0.0014534881
2052_F_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 002,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC1,0.00111256
2052_F_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 003,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC1,0.002387481
2052_F_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 004,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC1,0.0010852615
2052_F_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 005,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC1,0.0012974713
2052_F_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 006,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC1,0.0015338637
2732_D_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC2,0.0008101531
2732_D_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 002,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC2,0.0031912182
2732_D_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 003,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC2,0.0010407445
2732_D_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 005,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC2,0.0012389338
2732_D_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 006,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC2,0.001070866
2732_D_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 007,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC2,0.0011556707
2732_E_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC2,0.0009494534
2732_E_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 002,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC2,0.008304064
2732_E_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 003,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC2,0.004797101
2732_E_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 004,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC2,0.0013044025
2732_F_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC2,0.0022282489
2732_F_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 002,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC2,0.00048172756
2732_F_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 003,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC2,0.0021550532
2732_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 004,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC2,0.0028547302
2732_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 005,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC2,0.0022911513
2732_F_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 006,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC2,0.0012490464
2497_D_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC2,0.001688135
2497_D_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 002,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC2,0.0017934535
2497_D_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 003,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC2,0.0019197385
2497_D_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 004,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC2,0.0018402529
2497_D_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 005,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC2,0.002550458
2497_E_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,OPC2,0.002452823
2497_E_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 002,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,OPC2,0.002304399
2497_E_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 003,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,OPC2,0.0023169338
2497_E_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_E 004,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,OPC2,0.0020764288
2497_F_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,OPC2,0.0025605627
2497_F_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 002,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,OPC2,0.0052803573
2497_F_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 003,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,OPC2,0.0051793093
2497_F_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_F 004,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,OPC2,0.0035665215
2052_D_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC2,0.0014368785
2052_D_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 002,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC2,0.0014309632
2052_D_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC2,0.0010386591
2052_D_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC2,0.0012098856
2052_D_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 005,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC2,0.0012286678
2052_D_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 006,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,OPC2,0.00094475184
2052_E_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,OPC2,0.0011446512
2052_E_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 002,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,OPC2,0.0006841137
2052_E_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 003,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,OPC2,0.0011487702
2052_E_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 004,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,OPC2,0.0020738451
2052_F_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC2,0.0014480358
2052_F_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 002,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC2,0.0012504194
2052_F_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 003,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC2,0.0014384481
2052_F_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 004,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC2,0.0012140917
2052_F_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 005,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC2,0.0013705058
2052_F_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 006,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,OPC2,0.0015164485
2732_D_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC3,0.0010250718
2732_D_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 002,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC3,0.0028538646
2732_D_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 003,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC3,0.0007502686
2732_D_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 005,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC3,0.0017493101
2732_D_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 006,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC3,0.000781291
2732_D_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_D 007,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC3,0.0014486337
2732_E_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC3,0.0008581751
2732_E_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 002,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC3,0.009134963
2732_E_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 003,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC3,0.0040116194
2732_E_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_E 004,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC3,0.0017044035
2732_F_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC3,0.0011632451
2732_F_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 002,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC3,0.0005497372
2732_F_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 003,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC3,0.0012965276
2732_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 004,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC3,0.0016567936
2732_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 005,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC3,0.0010472258
