"contrast","odds.ratio","SE","df","asymp.LCL","asymp.UCL","null","z.ratio","p.value","celltype","region","p_adj"
"Amyloid_effect",0.983976573655664,0.143000796701586,Inf,0.740082418922735,1.30824604496411,1,-0.111148751605866,0.911498390018634,"Microglia5","Arteries",0.931753909796825
"Amyloid_effect",0.477243690249378,0.113834269221926,Inf,0.299025241677759,0.761679979271745,1,-3.10126766589256,0.00192694021123992,"Oligodendrocytes1","Arteries",0.0295464165723454
"Amyloid_effect",0.543254935458305,0.126139301152146,Inf,0.344636860209354,0.856338827833244,1,-2.62789973266503,0.00859138351801531,"Oligodendrocytes2","Arteries",0.049400455228588
"Amyloid_effect",0.806581166712746,0.117507265885165,Inf,0.606233965224346,1.07313878108915,1,-1.47544257815424,0.140093595377618,"Oligodendrocytes3","Arteries",0.214810179579015
"Amyloid_effect",0.805056802358166,0.139336394367244,Inf,0.573460567884745,1.13018486591639,1,-1.25287067933172,0.210252774081114,"Oligodendrocytes4","Arteries",0.302238362741601
"Amyloid_effect",0.860483802545104,0.167552421244336,Inf,0.587486253939277,1.2603399134493,1,-0.771679180196793,0.440304464742415,"Oligodendrocytes5","Arteries",0.533000141530292
"Amyloid_effect",0.603377612147608,0.134016146426729,Inf,0.39041715718242,0.93250139278803,1,-2.2746038591211,0.022929704405702,"Oligodendrocytes6","Arteries",0.0884908555757001
"Amyloid_effect",0.501483119618429,0.122576656811293,Inf,0.310597952853983,0.809681187372342,1,-2.82367216055015,0.00474769202410067,"Oligodendrocytes7","Arteries",0.0363989721847718
"Amyloid_effect",0.781018811998272,0.116902857935939,Inf,0.582443347021975,1.04729565169568,1,-1.6512301067384,0.0986915977390835,"Oligodendrocytes8","Arteries",0.174608211384532
"Amyloid_effect",0.675609190448584,0.0977022690856155,Inf,0.508862256575996,0.896996726166943,1,-2.71164346518858,0.00669505619431072,"OPC1","Arteries",0.0439960835626133
"Amyloid_effect",0.686075874655283,0.0885268629613611,Inf,0.532768476429407,0.883498417433825,1,-2.91991353500596,0.00350128515193729,"OPC2","Arteries",0.0322118233978231
"Amyloid_effect",0.757781995167209,0.102345637954316,Inf,0.581542486791592,0.98743181322431,1,-2.05361039142373,0.0400134155918039,"OPC3","Arteries",0.115038569826436
"Amyloid_effect",1.38127714820038,0.282257824579031,Inf,0.925425767965217,2.0616743408125,1,1.58069777827872,0.113947156619023,"Pericytes","Arteries",0.180743765671554
"Amyloid_effect",1.36662088201002,0.226042415572064,Inf,0.988228212704459,1.88990013757521,1,1.88837118299202,0.0589761371768513,"SMC","Arteries",0.140948487085914
"Amyloid_effect",0.898648370083516,0.170867250113869,Inf,0.619076028793771,1.30447449988857,1,-0.56203087522467,0.574094983177249,"VLMC1","Arteries",0.644106566491548
"Amyloid_effect",0.653519787221128,0.116385366594148,Inf,0.460965287731573,0.926508185445515,1,-2.38858086551477,0.0169135856857564,"VLMC2","Arteries",0.0864472157271992
"Amyloid_effect",0.747076769080605,0.230718260882207,Inf,0.407840471487094,1.36848532188296,1,-0.94417372525074,0.345080879614518,"Astrocytes1","Capillaries",0.547369671112684
"Amyloid_effect",0.590965341319847,0.216282096186024,Inf,0.288428655482594,1.21083681528432,1,-1.43722729886667,0.150653418596133,"Astrocytes2","Capillaries",0.346502862771107
"Amyloid_effect",1.17532294630088,0.278015149399067,Inf,0.73928333624483,1.86854479247169,1,0.682930931875204,0.494650487203207,"Astrocytes3","Capillaries",0.669233012098456
"Amyloid_effect",1.07352284055825,0.23147097026196,Inf,0.703520598303915,1.63812018010368,1,0.329033648888977,0.742130254649508,"Astrocytes4","Capillaries",0.884970702692789
